更新时间,#genre#
重庆卫视,http://61.163.181.78:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://39.98.201.151:9090/udp/225.1.8.172:8162$订阅源
重庆卫视,http://221.0.78.198:1681/hls/10238/index.m3u8$订阅源
重庆卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265017/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265017&livemode=1&stbId=no$订阅源
重庆卫视,http://www.zzlag.top:9087/tsfile/live/0142_1.m3u8?key=txiptv$订阅源|1920x1080
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://111.14.181.15:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://121.19.134.227:808/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
重庆卫视,http://139.196.151.191:2249/rtp/239.45.1.84:5140$上海电信组播源
重庆卫视,http://120.55.49.231:8617/rtp/233.50.201.143:5140$组播源
重庆卫视,http://122.9.151.210:887/rtp/238.255.2.78:5999$组播源
重庆卫视,http://139.196.151.191:6846/rtp/239.45.1.84:5140$组播源
重庆卫视,http://120.55.49.231:8617/rtp/233.50.201.66:5140$组播源
重庆卫视,http://123.56.129.203:2604/rtp/225.1.8.148:8296$组播源
重庆卫视,http://123.56.129.203:6890/rtp/225.1.8.148:8296$北京电信组播源
重庆卫视,http://139.196.151.191:5175/rtp/239.45.1.84:5140$上海电信组播源
重庆卫视,http://123.56.129.203:6472/rtp/225.1.8.148:8296$北京电信组播源
重庆卫视,http://123.56.129.203:4310/rtp/225.1.8.148:8296$组播源
重庆卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/cqws/1300000/mnf.m3u8$
东方卫视,http://58.48.5.186:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://61.163.181.78:9901/tsfile/live/1036_1.m3u8$订阅源
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8$订阅源
东方卫视,http://jxcbn.ws-cdn.gitv.tv/hls/DONGFHD/index.m3u8?gMac=unknown&livodToken=4cb7770cf7195c2891acab71a8b5139c0f4abf80546956b07e6b8dd94b49e4e8_1720508420_604800&fromCDN=ws$订阅源
东方卫视,http://219.147.200.9:18080/newlive/live/hls/28/live.m3u8$订阅源
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://59.173.243.210:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://58.48.37.158:1111/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://221.213.69.82:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东方卫视,http://121.19.134.227:808/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
东方卫视,http://139.196.151.191:2249/rtp/239.45.3.146:5140$上海电信组播源
东方卫视,http://123.56.129.203:2604/rtp/225.1.8.147:8192$组播源
东方卫视,http://120.55.49.231:8617/rtp/233.50.201.125:5140$组播源
东方卫视,http://120.55.49.231:8617/rtp/233.50.201.68:5140$组播源
东方卫视,http://122.9.151.210:887/rtp/238.255.2.98:5999$组播源
东方卫视,http://139.196.151.191:6846/rtp/239.45.3.146:5140$组播源
东方卫视,http://123.56.129.203:6890/rtp/225.1.8.147:8192$北京电信组播源
东方卫视,http://139.196.151.191:5175/rtp/239.45.3.146:5140$上海电信组播源
东方卫视,http://123.56.129.203:6472/rtp/225.1.8.147:8192$北京电信组播源
东方卫视,http://121.224.240.233:8887/rtp/239.49.8.140:6000$组播源|1920x1080
东南卫视,http://jxcbn.ws-cdn.gitv.tv/hls/DONGNHD/index.m3u8?gMac=unknown&livodToken=5fc20660dbcb940d20412d743ece597d91c8b06af193d6a9b81ad2781b1b8a54_1720509176_604800&fromCDN=ws$订阅源
东南卫视,http://fangke.blueswords.com:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://111.14.181.15:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://39.98.201.151:9090/udp/225.1.8.149:8112$订阅源
东南卫视,http://111.8.224.6:8085/tsfile/live/1022_1.m3u8$订阅源
东南卫视,http://218.89.240.144:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://39.98.201.151:9090/udp/225.1.8.79:8148$订阅源
东南卫视,http://121.19.134.227:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
东南卫视,http://139.196.151.191:2249/rtp/239.45.1.121:5140$上海电信组播源
东南卫视,http://123.56.129.203:2604/rtp/225.1.8.149:8112$组播源
东南卫视,http://120.55.49.231:8617/rtp/233.50.201.146:5140$组播源
东南卫视,http://120.55.49.231:8617/rtp/233.50.201.58:5140$组播源
东南卫视,http://139.196.151.191:6846/rtp/239.45.1.121:5140$组播源
东南卫视,http://122.9.151.210:887/rtp/238.255.2.103:5999$组播源
东南卫视,http://123.56.129.203:6890/rtp/225.1.8.149:8112$北京电信组播源
东南卫视,http://139.196.151.191:5175/rtp/239.45.1.121:5140$上海电信组播源
东南卫视,http://123.56.129.203:6472/rtp/225.1.8.149:8112$北京电信组播源
东南卫视,http://60.164.128.167:8029/rtp/239.255.30.86:8231$组播源|1920x1080
东南卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/dnws/1300000/mnf.m3u8$
甘肃卫视,http://119.163.228.205:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=3$订阅源
甘肃卫视,http://39.98.201.151:9090/udp/225.1.8.162:8188$订阅源
甘肃卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031121/index.m3u8?channel-id=bestzb&Contentid=5000000011000031121&livemode=1&stbId=no$订阅源
甘肃卫视,http://117.72.68.25:9930/migu.php?id=gsws$订阅源
甘肃卫视,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://www.zzlag.top:9087/tsfile/live/0141_1.m3u8?key=txiptv$订阅源|1920x1080
甘肃卫视,http://jxcbn.ws-cdn.gitv.tv/hls/GSWS/index.m3u8?gMac=unknown&livodToken=abae7cfdc425438c30f02fcfa56c8547560a619eefb5dc5e583cc0d3c225a6c3_1720504927_604800&fromCDN=ws$订阅源
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://117.27.190.42:9998/tsfile/live/23277_1.m3u8?key=txiptv$订阅源
甘肃卫视,http://139.196.151.191:2249/rtp/239.45.1.234:5140$上海电信组播源
甘肃卫视,http://139.196.151.191:6846/rtp/239.45.1.234:5140$组播源
甘肃卫视,http://122.9.151.210:887/rtp/238.255.2.73:5999$组播源
甘肃卫视,http://123.56.129.203:2604/rtp/225.1.8.162:8188$组播源
甘肃卫视,http://123.56.129.203:6890/rtp/225.1.8.162:8188$北京电信组播源
甘肃卫视,http://139.196.151.191:5175/rtp/239.45.1.234:5140$上海电信组播源
甘肃卫视,http://123.56.129.203:6472/rtp/225.1.8.162:8188$北京电信组播源
甘肃卫视,http://139.196.151.191:7549/rtp/239.45.1.234:5140$组播源
甘肃卫视,http://coolcat.synology.me:4022/rtp/239.3.1.49:8188$组播源|1920x1080
甘肃卫视,http://117.62.6.204:8887/rtp/239.49.1.238:6000$组播源|1920x1080
广西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1082_1.m3u8$订阅源
广西卫视,http://221.0.78.198:1681/hls/10239/index.m3u8$订阅源
广西卫视,http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top$订阅源
广西卫视,http://219.159.194.172:8181/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://221.213.69.82:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广西卫视,http://116.117.105.198:8096/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://tx.stlyx.cn:5000/ysp/guangxi$订阅源
广西卫视,http://121.19.134.227:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
广西卫视,http://139.196.151.191:2249/rtp/239.45.0.5:5140$上海电信组播源
广西卫视,http://122.9.151.210:887/rtp/238.255.2.64:5999$组播源
广西卫视,http://139.196.151.191:6846/rtp/239.45.0.5:5140$组播源
广西卫视,http://123.56.129.203:2604/rtp/225.1.8.152:8300$组播源
广西卫视,http://120.55.49.231:8617/rtp/233.50.201.49:5140$组播源
广西卫视,http://123.56.129.203:6890/rtp/225.1.8.152:8300$北京电信组播源
广西卫视,http://139.196.151.191:5175/rtp/239.45.0.5:5140$上海电信组播源
广西卫视,http://123.56.129.203:6472/rtp/225.1.8.152:8300$北京电信组播源
广西卫视,http://coolcat.synology.me:4022/rtp/239.3.1.39:8300$组播源|1920x1080
广西卫视,http://123.56.129.203:4310/rtp/225.1.8.152:8300$组播源
广西卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/gxws/1300000/mnf.m3u8$
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://113.57.20.158:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://124.128.73.58:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000025843/index.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=no$订阅源
贵州卫视,http://116.117.105.198:8096/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://tx.stlyx.cn:5000/ysp/guizhou$订阅源
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws$订阅源
贵州卫视,http://123.166.61.70:8003/hls/54/index.m3u8$订阅源
贵州卫视,http://111.61.236.247:9081/hls/37/index.m3u8$订阅源
贵州卫视,http://58.254.14.139:808/hls/28/index.m3u8$订阅源
贵州卫视,http://121.19.134.227:808/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
贵州卫视,http://139.196.151.191:2249/rtp/239.45.1.80:5140$上海电信组播源
贵州卫视,http://120.55.49.231:8617/rtp/233.50.201.142:5140$组播源
贵州卫视,http://123.56.129.203:2604/rtp/225.1.8.144:8120$组播源
贵州卫视,http://139.196.151.191:6846/rtp/239.45.1.80:5140$组播源
贵州卫视,http://122.9.151.210:887/rtp/238.255.2.1:5999$组播源
贵州卫视,http://120.55.49.231:8617/rtp/233.50.201.69:5140$组播源
贵州卫视,http://123.56.129.203:6890/rtp/225.1.8.144:8120$北京电信组播源
贵州卫视,http://139.196.151.191:5175/rtp/239.45.1.80:5140$上海电信组播源
贵州卫视,http://123.56.129.203:6472/rtp/225.1.8.144:8120$北京电信组播源
贵州卫视,http://123.56.129.203:4310/rtp/225.1.8.144:8120$组播源
贵州卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/gzws/1300000/mnf.m3u8$
海南卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e$订阅源
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8$订阅源
海南卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3$订阅源
海南卫视,http://221.0.78.198:1681/hls/10262/index.m3u8$订阅源
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8$订阅源
海南卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HAINHD/index.m3u8?gMac=unknown&livodToken=2b30d57372713ae10ee004113d8ce4b737f5bd7631a1bd4bf19aa667cd535f27_1720505278_604800&fromCDN=ws$订阅源
海南卫视,http://tx.stlyx.cn:5000/ysp/hainan$订阅源
海南卫视,http://39.98.201.151:9090/udp/225.1.8.158:8304$订阅源
海南卫视,http://117.27.190.42:9998/tsfile/live/23273_1.m3u8?key=txiptv$订阅源
海南卫视,http://121.19.134.227:808/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
海南卫视,http://139.196.151.191:2249/rtp/239.45.1.81:5140$上海电信组播源
海南卫视,http://120.55.49.231:8617/rtp/233.50.201.55:5140$组播源
海南卫视,http://122.9.151.210:887/rtp/238.255.2.58:5999$组播源
海南卫视,http://139.196.151.191:6846/rtp/239.45.1.81:5140$组播源
海南卫视,http://123.56.129.203:2604/rtp/225.1.8.158:8304$组播源
海南卫视,http://123.56.129.203:6890/rtp/225.1.8.158:8304$北京电信组播源
海南卫视,http://139.196.151.191:5175/rtp/239.45.1.81:5140$上海电信组播源
海南卫视,http://123.56.129.203:6472/rtp/225.1.8.158:8304$北京电信组播源
海南卫视,http://coolcat.synology.me:4022/rtp/239.3.1.45:8304$组播源|1920x1080
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140$组播源
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000$|3840x2160
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
河北卫视,http://219.159.194.172:8181/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv$订阅源
河北卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HAIBHD/index.m3u8?gMac=unknown&livodToken=e80bcd155eabf8e0dbe4c1fa52d05d048c86c1398334b5085f6c985eb88548ca_1720508762_604800&fromCDN=ws$订阅源
河北卫视,http://fangke.blueswords.com:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://58.254.14.139:808/hls/37/index.m3u8$订阅源
河北卫视,http://39.98.201.151:9090/udp/225.1.8.150:8292$订阅源
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://121.19.134.227:808/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
河北卫视,http://139.196.151.191:2249/rtp/239.45.1.44:5140$上海电信组播源
河北卫视,http://120.55.49.231:8617/rtp/233.50.201.140:5140$组播源
河北卫视,http://139.196.151.191:6846/rtp/239.45.1.44:5140$组播源
河北卫视,http://120.55.49.231:8617/rtp/233.50.201.50:5140$组播源
河北卫视,http://122.9.151.210:887/rtp/238.255.2.77:5999$组播源
河北卫视,http://123.56.129.203:2604/rtp/225.1.8.150:8292$组播源
河北卫视,http://123.56.129.203:6890/rtp/225.1.8.150:8292$北京电信组播源
河北卫视,http://139.196.151.191:5175/rtp/239.45.1.44:5140$上海电信组播源
河北卫视,http://123.56.129.203:6472/rtp/225.1.8.150:8292$北京电信组播源
河北卫视,http://139.196.151.191:2051/rtp/239.45.1.44:5140$组播源
河北卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/hbws/1300000/mnf.m3u8$
河南卫视,http://171.8.138.74:85/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://39.98.201.151:9090/udp/225.1.8.140:8128$订阅源
河南卫视,http://119.163.228.205:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://119.163.63.188:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://124.128.73.58:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HENHD/index.m3u8?gMac=unknown&livodToken=c7713f989c35d7b798afec34071e72743fa784617458f4679369d1842cd422ac_1720508889_604800&fromCDN=ws$订阅源
河南卫视,http://tvbox6.icu/tv/migu.php?id=hnws$订阅源
河南卫视,http://111.8.224.6:8085/tsfile/live/1055_1.m3u8$订阅源
河南卫视,http://121.19.134.227:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
河南卫视,http://139.196.151.191:2249/rtp/239.45.0.3:5140$上海电信组播源
河南卫视,http://123.56.129.203:2604/rtp/225.1.8.140:8128$组播源
河南卫视,http://120.55.49.231:8617/rtp/233.50.201.44:5140$组播源
河南卫视,http://122.9.151.210:887/rtp/238.255.2.74:5999$组播源
河南卫视,http://43217878.xyz:5566/rtp/239.16.20.21:10210$组播源|1920x1080
河南卫视,http://120.55.49.231:8617/rtp/233.50.201.144:5140$组播源
河南卫视,http://139.196.151.191:6846/rtp/239.45.0.3:5140$组播源
河南卫视,http://123.56.129.203:6890/rtp/225.1.8.140:8128$北京电信组播源
河南卫视,http://139.196.151.191:5175/rtp/239.45.0.3:5140$上海电信组播源
河南卫视,http://123.56.129.203:6472/rtp/225.1.8.140:8128$北京电信组播源
河南卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/hnws/1300000/mnf.m3u8$
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
吉林卫视,http://58.254.14.139:808/hls/43/index.m3u8$订阅源
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8$订阅源
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://www.zzlag.top:9087/tsfile/live/0116_1.m3u8?key=txiptv$订阅源|1920x1080
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv$订阅源
吉林卫视,http://219.159.194.172:8181/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://121.19.134.227:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
吉林卫视,http://139.196.151.191:2249/rtp/239.45.0.6:5140$上海电信组播源
吉林卫视,http://122.9.151.210:887/rtp/238.255.2.95:5999$组播源
吉林卫视,http://139.196.151.191:6846/rtp/239.45.0.6:5140$组播源
吉林卫视,http://123.56.129.203:2604/rtp/225.1.8.153:8200$组播源
吉林卫视,http://120.55.49.231:8617/rtp/233.50.201.48:5140$组播源
吉林卫视,http://123.56.129.203:6890/rtp/225.1.8.153:8200$北京电信组播源
吉林卫视,http://139.196.151.191:5175/rtp/239.45.0.6:5140$上海电信组播源
吉林卫视,http://123.56.129.203:6472/rtp/225.1.8.153:8200$北京电信组播源
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140$组播源
吉林卫视,http://123.56.129.203:4310/rtp/225.1.8.153:8200$组播源
吉林卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/jlws/1300000/mnf.m3u8$
江苏卫视,http://58.48.37.158:1111/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://111.8.224.6:8085/tsfile/live/1070_1.m3u8$订阅源
江苏卫视,http://222.134.245.16:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://122.139.47.206:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江苏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1060_1.m3u8$订阅源
江苏卫视,http://219.159.194.172:8181/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://222.241.154.37:9901/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JIANGSHD/index.m3u8?gMac=unknown&livodToken=9f2a7ee1dceb8fb0de4c36b3c04903e7e66e2b6428eedbbc68925456ffa75296_1720505091_604800&fromCDN=ws$订阅源
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://tx.stlyx.cn:5000/ysp/jiangsu$订阅源
江苏卫视,http://121.19.134.227:808/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
江苏卫视,http://139.196.151.191:2249/rtp/239.45.3.177:5140$上海电信组播源
江苏卫视,http://123.56.129.203:2604/rtp/225.1.8.134:8276$组播源
江苏卫视,http://122.9.151.210:887/rtp/238.255.2.104:5999$组播源
江苏卫视,http://139.196.151.191:6846/rtp/239.45.3.177:5140$组播源
江苏卫视,http://120.55.49.231:8617/rtp/233.50.201.106:5140$组播源
江苏卫视,http://120.55.49.231:8617/rtp/233.50.201.41:5140$组播源
江苏卫视,http://123.56.129.203:6890/rtp/225.1.8.134:8276$北京电信组播源
江苏卫视,http://139.196.151.191:5175/rtp/239.45.3.177:5140$上海电信组播源
江苏卫视,http://123.56.129.203:6472/rtp/225.1.8.134:8276$北京电信组播源
江苏卫视,http://120.55.49.231:3095/rtp/233.50.201.41:5140$组播源
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JXWSHD/index.m3u8?gMac=unknown&livodToken=84e38030fc4f1248603777a24ade5ab82ef30103522330bb3444634a1b66307f_1720509019_604800&fromCDN=ws$订阅源
江西卫视,http://www.zzlag.top:9087/tsfile/live/0138_1.m3u8?key=txiptv$订阅源|1920x1080
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv$订阅源
江西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8$订阅源
江西卫视,http://119.163.199.98:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://39.98.201.151:9090/udp/225.1.8.143:8280$订阅源
江西卫视,http://122.139.47.206:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://121.19.134.227:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
江西卫视,http://139.196.151.191:2249/rtp/239.45.1.122:5140$上海电信组播源
江西卫视,http://139.196.151.191:6846/rtp/239.45.1.122:5140$组播源
江西卫视,http://123.56.129.203:2604/rtp/225.1.1.9:8164$组播源
江西卫视,http://120.55.49.231:8617/rtp/233.50.201.145:5140$组播源
江西卫视,http://120.55.49.231:8617/rtp/233.50.201.53:5140$组播源
江西卫视,http://122.9.151.210:887/rtp/238.255.2.94:5999$组播源
江西卫视,http://123.56.129.203:6890/rtp/225.1.1.9:8164$北京电信组播源
江西卫视,http://139.196.151.191:5175/rtp/239.45.1.122:5140$上海电信组播源
江西卫视,http://123.56.129.203:6472/rtp/225.1.1.9:8164$北京电信组播源
江西卫视,http://139.196.151.191:2051/rtp/239.45.1.122:5140$组播源
江西卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/jxws/1300000/mnf.m3u8$
辽宁卫视,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265022/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265022&livemode=1&stbId=no$订阅源
辽宁卫视,http://119.163.228.205:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://58.254.14.139:808/hls/29/index.m3u8$订阅源
辽宁卫视,http://218.89.240.144:59901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://124.128.73.58:9901/tsfile/live/0121_1.m3u8?key=txiptv$订阅源
辽宁卫视,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000004000011671/index.m3u8?channel-id=bestzb&Contentid=5000000004000011671&livemode=1&stbId=no$订阅源
辽宁卫视,http://171.8.138.74:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://121.19.134.227:808/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$河北酒店源
辽宁卫视,http://139.196.151.191:2249/rtp/239.45.1.123:5140$上海电信组播源
辽宁卫视,http://120.55.49.231:8617/rtp/233.50.201.141:5140$组播源
辽宁卫视,http://120.55.49.231:8617/rtp/233.50.201.60:5140$组播源
辽宁卫视,http://123.56.129.203:2604/rtp/225.1.8.137:8116$组播源
辽宁卫视,http://139.196.151.191:6846/rtp/239.45.1.123:5140$组播源
辽宁卫视,http://122.9.151.210:887/rtp/238.255.2.69:5999$组播源
辽宁卫视,http://123.56.129.203:6890/rtp/225.1.8.137:8116$北京电信组播源
辽宁卫视,http://139.196.151.191:5175/rtp/239.45.1.123:5140$上海电信组播源
辽宁卫视,http://123.56.129.203:6472/rtp/225.1.8.137:8116$北京电信组播源
辽宁卫视,http://120.55.49.231:3095/rtp/233.50.201.60:5140$组播源
辽宁卫视,http://222.186.163.155/live-gitv-sd-yh.189smarthome.com/live/program/live/lnwshd/4000000/mnf.m3u8$
内蒙古卫视,http://58.51.111.46:1111/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0thid=0$订阅源
